ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
Simple	3025	Vitakruid Ester C 1000 mg 90 stuks	1	0	visible	, 	Ester-C&reg; is een gepatenteerde vormGepatenteerd betekent dat andere ontwikkelaars niet zo maar een calciumascorbaat gebonden aan threonzuur mogen ontwikkelen. De binding aan threonzuur heeft binnen deze verbinding meerwaarde, omdat het een zogenoemd vitamine C metaboliet is. Ons lichaam zet vitamine C van nature om in metabolieten, maar bij dit proces gaat een groot deel van de weerstandsvitamine verloren. Door het calciumascorbaat te binden aan een mataboliet neemt ons gestel de vitamine c dus direct op, zonder verspillingsprocessen te hoeven doorlopen. Threonzuur heeft tevens de eigenschap vitamine C uit lichaamsvoorraden te mobiliseren, wat Ester-C dus een tweeledig voordeel geeft ten opzichte van andere ascorbaten!  https://zakelijk.vitakruid.nl/?product-variant=216	taxable	,	,	1	,	31,9	Category 6
Simple		Vitakruid GABA 90 smelttabletten	1	0	visible	, 	,	taxable	,	,	1	,	24,9	Category 6
Simple	3036	Vitakruid Gebufferde Vitamine C 100 vega capsules	1	0	visible	, 	,	taxable	,	,	1	,	25,9	Category 6
Simple	3009	Vitakruid Gebufferde Vitamine C 150 vega capsules	1	0	visible	, 	,	taxable	,	,	1	,	36,9	Category 6
Simple		Vitakruid Geheugenformule 60 vegan capsules	1	0	visible	, 	,	taxable	,	,	1	,	72,9	Category 6
Simple	3021	Vitakruid IJzer Bisglycinaat Complex 90 stuks	1	0	visible	, 	Om de dag nemen, aangezien er maar een beperkte hoeveelheid ijzer opgenomen kan worden door de darmen.	taxable	,	,	1	,	19,9	Category 6
Simple	3003	Vitakruid Magnesium Bisglycinaat 120 stuks	1	0	visible	, 	,	taxable	,	,	1	,	32,9	Category 6
Simple	3002	Vitakruid Magnesium Bisglycinaat 60 stuks	1	0	visible	, 	,	taxable	,	,	1	,	18,9	Category 6
Simple	3001	Vitakruid Magnesium Citraat 100 stuks	1	0	visible	, 	,	taxable	,	,	1	,	19,9	Category 6
Simple	3000	Vitakruid Magnesium Complex 100 stuks	1	0	visible	, 	,	taxable	,	,	1	,	24,9	Category 6
Simple	3004	Vitakruid Magnesium Malaat pot 120 gram	1	0	visible	, 	Magnesiummalaat is een verbinding van magnesium en appelzuur. Deze combinatie is de beste keuze bij vermoeidheid en een verminderde spierwerking*. Bovendien is Magnesiummalaat de vorm van magnesium die het beste wordt opgenomen door ons spierweefsel. 	taxable	,	,	1	,	22,9	Category 6
